Position	iRESk_prop_ind1	iRESk_prop_ind2	iRESk_prop_ind3	iRESk_prop_ind4	iRESk_prop_ind5	
778726.000000	-1	-1	-1	-1	-1	
778744.000000	-1	-1	-1	-1	-1	
778844.000000	-1	-1	-1	-1	-1	
778911.000000	-1	-1	-1	-1	-1	
779333.000000	-1	-1	-1	-1	-1	
779358.000000	-1	-1	-1	-1	-1	
779495.000000	-1	-1	-1	-1	-1	
779602.000000	-1	-1	-1	-1	-1	
779623.000000	-1	-1	-1	-1	-1	
779625.000000	-1	-1	-1	-1	-1	
779742.000000	-1	-1	-1	-1	-1	
779761.000000	-1	-1	-1	-1	-1	
779770.000000	-1	-1	-1	-1	-1	
780694.000000	-1	-1	-1	-1	-1	
780808.000000	-1	-1	-1	-1	-1	
781039.000000	-1	-1	-1	-1	-1	
781124.000000	-1	-1	-1	-1	-1	
781175.000000	-1	-1	-1	-1	-1	
781198.000000	-1	-1	-1	-1	-1	
781214.000000	-1	-1	-1	-1	-1	
781230.000000	-1	-1	-1	-1	-1	
781336.000000	-1	-1	-1	-1	-1	
781434.000000	-1	-1	-1	-1	-1	
781453.000000	-1	-1	-1	-1	-1	
781674.000000	-1	-1	-1	-1	-1	
781733.000000	-1	-1	-1	-1	-1	
781785.000000	-1	-1	-1	-1	-1	
781816.000000	-1	-1	-1	-1	-1	
781857.000000	-1	-1	-1	-1	-1	
781893.000000	-1	-1	-1	-1	-1	
782000.000000	-1	-1	-1	-1	-1	
782048.000000	-1	-1	-1	-1	-1	
782177.000000	-1	-1	-1	-1	-1	
782187.000000	-1	-1	-1	-1	-1	
782199.000000	-1	-1	-1	-1	-1	
782262.000000	-1	-1	-1	-1	-1	
782317.000000	-1	-1	-1	-1	-1	
782321.000000	-1	-1	-1	-1	-1	
782328.000000	-1	-1	-1	-1	-1	
782386.000000	-1	-1	-1	-1	-1	
782387.000000	-1	-1	-1	-1	-1	
782433.000000	-1	-1	-1	-1	-1	
782461.000000	-1	-1	-1	-1	-1	
782589.000000	-1	-1	-1	-1	-1	
783587.000000	-1	-1	-1	-1	-1	
783709.000000	-1	-1	-1	-1	-1	
783767.000000	-1	-1	-1	-1	-1	
783848.000000	-1	-1	-1	-1	-1	
783958.000000	-1	-1	-1	-1	-1	
784065.000000	-1	-1	-1	-1	-1	
784676.000000	-1	-1	-1	-1	-1	
785451.000000	-1	-1	-1	-1	-1	
785512.000000	-1	-1	-1	-1	-1	
785640.000000	-1	-1	-1	-1	-1	
785654.000000	-1	-1	-1	-1	-1	
785687.000000	-1	-1	-1	-1	-1	
786069.000000	-1	-1	-1	-1	-1	
788605.000000	-1	-1	-1	-1	-1	
789422.000000	-1	-1	-1	-1	-1	
789608.000000	-1	-1	-1	-1	-1	
789655.000000	-1	-1	-1	-1	-1	
789681.000000	-1	-1	-1	-1	-1	
789854.000000	-1	-1	-1	-1	-1	
789888.000000	-1	-1	-1	-1	-1	
790048.000000	-1	-1	-1	-1	-1	
790110.000000	-1	-1	-1	-1	-1	
790112.000000	-1	-1	-1	-1	-1	
790337.000000	-1	-1	-1	-1	-1	
790522.000000	-1	-1	-1	-1	-1	
791214.000000	-1	-1	-1	-1	-1	
791399.000000	-1	-1	-1	-1	-1	
791417.000000	-1	-1	-1	-1	-1	
791637.000000	-1	-1	-1	-1	-1	
791939.000000	-1	-1	-1	-1	-1	
792034.000000	-1	-1	-1	-1	-1	
792049.000000	-1	-1	-1	-1	-1	
792477.000000	-1	-1	-1	-1	-1	
792521.000000	-1	-1	-1	-1	-1	
792540.000000	-1	-1	-1	-1	-1	
792856.000000	-1	-1	-1	-1	-1	
793068.000000	-1	-1	-1	-1	-1	
793321.000000	-1	-1	-1	-1	-1	
793399.000000	-1	-1	-1	-1	-1	
793919.000000	-1	-1	-1	-1	-1	
793920.000000	-1	-1	-1	-1	-1	
794496.000000	-1	-1	-1	-1	-1	
794545.000000	-1	-1	-1	-1	-1	
794732.000000	-1	-1	-1	-1	-1	
794838.000000	0.000000	0.000000	0.000000	0.000000	0.009427	
794936.000000	-1	-1	-1	-1	-1	
794975.000000	-1	-1	-1	-1	-1	
795007.000000	-1	-1	-1	-1	-1	
795426.000000	-1	-1	-1	-1	-1	
795518.000000	-1	-1	-1	-1	-1	
795595.000000	-1	-1	-1	-1	-1	
795643.000000	-1	-1	-1	-1	-1	
795652.000000	-1	-1	-1	-1	-1	
795925.000000	-1	-1	-1	-1	-1	
796818.000000	-1	-1	-1	-1	-1	
796846.000000	-1	-1	-1	-1	-1	
796934.000000	-1	-1	-1	-1	-1	
796947.000000	-1	-1	-1	-1	-1	
796948.000000	-1	-1	-1	-1	-1	
796982.000000	-1	-1	-1	-1	-1	
797039.000000	-1	-1	-1	-1	-1	
797105.000000	-1	-1	-1	-1	-1	
797285.000000	-1	-1	-1	-1	-1	
797313.000000	-1	-1	-1	-1	-1	
797881.000000	-1	-1	-1	-1	-1	
798227.000000	-1	-1	-1	-1	-1	
798729.000000	-1	-1	-1	-1	-1	
798857.000000	-1	-1	-1	-1	-1	
798884.000000	-1	-1	-1	-1	-1	
798888.000000	-1	-1	-1	-1	-1	
798946.000000	-1	-1	-1	-1	-1	
799194.000000	-1	-1	-1	-1	-1	
800102.000000	-1	-1	-1	-1	-1	
800290.000000	-1	-1	-1	-1	-1	
801337.000000	-1	-1	-1	-1	-1	
801540.000000	-1	-1	-1	-1	-1	
801983.000000	-1	-1	-1	-1	-1	
802027.000000	-1	-1	-1	-1	-1	
802159.000000	0.126151	0.000000	0.126151	0.000000	0.126151	
802164.000000	-1	-1	-1	-1	-1	
802316.000000	-1	-1	-1	-1	-1	
802991.000000	-1	-1	-1	-1	-1	
803006.000000	-1	-1	-1	-1	-1	
803063.000000	-1	-1	-1	-1	-1	
803458.000000	-1	-1	-1	-1	-1	
803673.000000	-1	-1	-1	-1	-1	
804480.000000	-1	-1	-1	-1	-1	
804559.000000	-1	-1	-1	-1	-1	
804566.000000	-1	-1	-1	-1	-1	
804808.000000	-1	-1	-1	-1	-1	
804832.000000	-1	-1	-1	-1	-1	
804851.000000	-1	-1	-1	-1	-1	
805090.000000	-1	-1	-1	-1	-1	
805437.000000	-1	-1	-1	-1	-1	
805482.000000	-1	-1	-1	-1	-1	
805612.000000	-1	-1	-1	-1	-1	
805759.000000	-1	-1	-1	-1	-1	
806084.000000	-1	-1	-1	-1	-1	
806369.000000	-1	-1	-1	-1	-1	
806999.000000	-1	-1	-1	-1	-1	
807417.000000	0.017914	0.000000	0.017914	0.017914	0.000000	
808411.000000	-1	-1	-1	-1	-1	
808435.000000	-1	-1	-1	-1	-1	
808818.000000	-1	-1	-1	-1	-1	
808846.000000	-1	-1	-1	-1	-1	
809026.000000	-1	-1	-1	-1	-1	
809281.000000	-1	-1	-1	-1	-1	
809314.000000	-1	-1	-1	-1	-1	
809315.000000	-1	-1	-1	-1	-1	
809319.000000	-1	-1	-1	-1	-1	
809323.000000	-1	-1	-1	-1	-1	
809914.000000	-1	-1	-1	-1	-1	
810072.000000	-1	-1	-1	-1	-1	
810139.000000	-1	-1	-1	-1	-1	
810498.000000	-1	-1	-1	-1	-1	
810501.000000	-1	-1	-1	-1	-1	
810632.000000	-1	-1	-1	-1	-1	
810654.000000	-1	-1	-1	-1	-1	
810792.000000	-1	-1	-1	-1	-1	
811060.000000	-1	-1	-1	-1	-1	
811423.000000	-1	-1	-1	-1	-1	
811467.000000	-1	-1	-1	-1	-1	
811468.000000	-1	-1	-1	-1	-1	
811475.000000	-1	-1	-1	-1	-1	
811535.000000	-1	-1	-1	-1	-1	
811918.000000	-1	-1	-1	-1	-1	
812136.000000	-1	-1	-1	-1	-1	
812436.000000	-1	-1	-1	-1	-1	
812690.000000	-1	-1	-1	-1	-1	
812731.000000	-1	-1	-1	-1	-1	
813295.000000	-1	-1	-1	-1	-1	
813650.000000	-1	-1	-1	-1	-1	
814073.000000	-1	-1	-1	-1	-1	
814192.000000	-1	-1	-1	-1	-1	
814306.000000	-1	-1	-1	-1	-1	
814720.000000	-1	-1	-1	-1	-1	
814799.000000	-1	-1	-1	-1	-1	
815064.000000	-1	-1	-1	-1	-1	
815150.000000	-1	-1	-1	-1	-1	
815272.000000	-1	-1	-1	-1	-1	
815619.000000	-1	-1	-1	-1	-1	
815945.000000	-1	-1	-1	-1	-1	
815980.000000	-1	-1	-1	-1	-1	
816190.000000	-1	-1	-1	-1	-1	
816254.000000	-1	-1	-1	-1	-1	
816345.000000	-1	-1	-1	-1	-1	
816363.000000	-1	-1	-1	-1	-1	
816561.000000	-1	-1	-1	-1	-1	
816657.000000	-1	-1	-1	-1	-1	
816747.000000	-1	-1	-1	-1	-1	
816758.000000	-1	-1	-1	-1	-1	
816848.000000	-1	-1	-1	-1	-1	
817011.000000	-1	-1	-1	-1	-1	
817031.000000	-1	-1	-1	-1	-1	
817114.000000	-1	-1	-1	-1	-1	
817231.000000	-1	-1	-1	-1	-1	
817667.000000	-1	-1	-1	-1	-1	
817703.000000	-1	-1	-1	-1	-1	
817708.000000	-1	-1	-1	-1	-1	
817891.000000	-1	-1	-1	-1	-1	
817941.000000	-1	-1	-1	-1	-1	
817942.000000	-1	-1	-1	-1	-1	
818353.000000	-1	-1	-1	-1	-1	
819019.000000	-1	-1	-1	-1	-1	
819218.000000	-1	-1	-1	-1	-1	
820051.000000	-1	-1	-1	-1	-1	
820066.000000	-1	-1	-1	-1	-1	
820086.000000	-1	-1	-1	-1	-1	
820127.000000	-1	-1	-1	-1	-1	
820269.000000	-1	-1	-1	-1	-1	
820645.000000	-1	-1	-1	-1	-1	
821459.000000	-1	-1	-1	-1	-1	
821685.000000	-1	-1	-1	-1	-1	
822120.000000	-1	-1	-1	-1	-1	
822473.000000	-1	-1	-1	-1	-1	
822567.000000	-1	-1	-1	-1	-1	
822581.000000	-1	-1	-1	-1	-1	
822585.000000	-1	-1	-1	-1	-1	
822649.000000	-1	-1	-1	-1	-1	
822699.000000	-1	-1	-1	-1	-1	
823217.000000	-1	-1	-1	-1	-1	
823317.000000	-1	-1	-1	-1	-1	
823353.000000	-1	-1	-1	-1	-1	
823424.000000	-1	-1	-1	-1	-1	
823434.000000	-1	-1	-1	-1	-1	
823462.000000	-1	-1	-1	-1	-1	
823510.000000	-1	-1	-1	-1	-1	
823573.000000	-1	-1	-1	-1	-1	
823822.000000	-1	-1	-1	-1	-1	
823824.000000	-1	-1	-1	-1	-1	
823871.000000	-1	-1	-1	-1	-1	
824135.000000	-1	-1	-1	-1	-1	
824136.000000	-1	-1	-1	-1	-1	
824149.000000	-1	-1	-1	-1	-1	
825579.000000	-1	-1	-1	-1	-1	
825649.000000	-1	-1	-1	-1	-1	
825902.000000	-1	-1	-1	-1	-1	
825931.000000	-1	-1	-1	-1	-1	
826045.000000	-1	-1	-1	-1	-1	
826087.000000	-1	-1	-1	-1	-1	
826102.000000	-1	-1	-1	-1	-1	
826312.000000	-1	-1	-1	-1	-1	
827304.000000	-1	-1	-1	-1	-1	
827423.000000	-1	-1	-1	-1	-1	
828097.000000	-1	-1	-1	-1	-1	
828149.000000	-1	-1	-1	-1	-1	
828272.000000	-1	-1	-1	-1	-1	
828562.000000	-1	-1	-1	-1	-1	
828743.000000	-1	-1	-1	-1	-1	
828906.000000	-1	-1	-1	-1	-1	
828937.000000	-1	-1	-1	-1	-1	
829049.000000	-1	-1	-1	-1	-1	
829050.000000	-1	-1	-1	-1	-1	
829215.000000	-1	-1	-1	-1	-1	
829255.000000	-1	-1	-1	-1	-1	
829306.000000	-1	-1	-1	-1	-1	
829328.000000	-1	-1	-1	-1	-1	
829630.000000	-1	-1	-1	-1	-1	
829731.000000	-1	-1	-1	-1	-1	
829907.000000	-1	-1	-1	-1	-1	
830232.000000	-1	-1	-1	-1	-1	
831181.000000	-1	-1	-1	-1	-1	
831292.000000	-1	-1	-1	-1	-1	
832676.000000	-1	-1	-1	-1	-1	
832749.000000	-1	-1	-1	-1	-1	
832794.000000	-1	-1	-1	-1	-1	
832846.000000	-1	-1	-1	-1	-1	
832962.000000	-1	-1	-1	-1	-1	
833128.000000	-1	-1	-1	-1	-1	
833290.000000	-1	-1	-1	-1	-1	
833346.000000	-1	-1	-1	-1	-1	
833347.000000	-1	-1	-1	-1	-1	
833400.000000	-1	-1	-1	-1	-1	
833503.000000	-1	-1	-1	-1	-1	
833569.000000	-1	-1	-1	-1	-1	
833578.000000	-1	-1	-1	-1	-1	
833700.000000	-1	-1	-1	-1	-1	
833702.000000	-1	-1	-1	-1	-1	
833717.000000	-1	-1	-1	-1	-1	
833954.000000	-1	-1	-1	-1	-1	
835700.000000	-1	-1	-1	-1	-1	
835752.000000	-1	-1	-1	-1	-1	
836587.000000	-1	-1	-1	-1	-1	
836592.000000	-1	-1	-1	-1	-1	
836609.000000	-1	-1	-1	-1	-1	
836779.000000	-1	-1	-1	-1	-1	
837507.000000	-1	-1	-1	-1	-1	
837613.000000	-1	-1	-1	-1	-1	
837623.000000	-1	-1	-1	-1	-1	
837777.000000	-1	-1	-1	-1	-1	
837825.000000	-1	-1	-1	-1	-1	
837925.000000	0.000000	0.000000	0.000000	0.028319	0.000000	
837970.000000	-1	-1	-1	-1	-1	
838132.000000	-1	-1	-1	-1	-1	
838166.000000	-1	-1	-1	-1	-1	
838366.000000	-1	-1	-1	-1	-1	
838378.000000	-1	-1	-1	-1	-1	
838607.000000	-1	-1	-1	-1	-1	
838762.000000	-1	-1	-1	-1	-1	
838821.000000	-1	-1	-1	-1	-1	
839363.000000	-1	-1	-1	-1	-1	
839654.000000	-1	-1	-1	-1	-1	
840005.000000	-1	-1	-1	-1	-1	
840006.000000	-1	-1	-1	-1	-1	
840143.000000	-1	-1	-1	-1	-1	
840159.000000	-1	-1	-1	-1	-1	
840224.000000	-1	-1	-1	-1	-1	
840308.000000	-1	-1	-1	-1	-1	
840322.000000	-1	-1	-1	-1	-1	
840329.000000	-1	-1	-1	-1	-1	
840510.000000	-1	-1	-1	-1	-1	
840654.000000	-1	-1	-1	-1	-1	
841194.000000	-1	-1	-1	-1	-1	
841233.000000	-1	-1	-1	-1	-1	
841643.000000	-1	-1	-1	-1	-1	
842858.000000	-1	-1	-1	-1	-1	
843052.000000	-1	-1	-1	-1	-1	
843068.000000	-1	-1	-1	-1	-1	
843148.000000	-1	-1	-1	-1	-1	
843400.000000	-1	-1	-1	-1	-1	
843839.000000	-1	-1	-1	-1	-1	
843865.000000	-1	-1	-1	-1	-1	
844289.000000	-1	-1	-1	-1	-1	
844300.000000	-1	-1	-1	-1	-1	
844405.000000	-1	-1	-1	-1	-1	
844601.000000	-1	-1	-1	-1	-1	
844653.000000	-1	-1	-1	-1	-1	
845184.000000	-1	-1	-1	-1	-1	
845305.000000	-1	-1	-1	-1	-1	
845688.000000	-1	-1	-1	-1	-1	
845799.000000	-1	-1	-1	-1	-1	
845841.000000	-1	-1	-1	-1	-1	
845981.000000	-1	-1	-1	-1	-1	
846064.000000	-1	-1	-1	-1	-1	
846088.000000	-1	-1	-1	-1	-1	
846089.000000	-1	-1	-1	-1	-1	
846127.000000	-1	-1	-1	-1	-1	
846147.000000	-1	-1	-1	-1	-1	
846165.000000	-1	-1	-1	-1	-1	
846572.000000	-1	-1	-1	-1	-1	
846647.000000	-1	-1	-1	-1	-1	
847054.000000	-1	-1	-1	-1	-1	
847198.000000	-1	-1	-1	-1	-1	
847230.000000	-1	-1	-1	-1	-1	
847530.000000	-1	-1	-1	-1	-1	
847551.000000	-1	-1	-1	-1	-1	
847665.000000	-1	-1	-1	-1	-1	
847671.000000	-1	-1	-1	-1	-1	
847726.000000	-1	-1	-1	-1	-1	
847811.000000	-1	-1	-1	-1	-1	
848279.000000	-1	-1	-1	-1	-1	
848325.000000	-1	-1	-1	-1	-1	
848362.000000	-1	-1	-1	-1	-1	
848363.000000	-1	-1	-1	-1	-1	
848411.000000	-1	-1	-1	-1	-1	
848459.000000	-1	-1	-1	-1	-1	
848462.000000	-1	-1	-1	-1	-1	
848463.000000	-1	-1	-1	-1	-1	
848620.000000	-1	-1	-1	-1	-1	
848649.000000	-1	-1	-1	-1	-1	
848953.000000	-1	-1	-1	-1	-1	
848993.000000	-1	-1	-1	-1	-1	
849456.000000	-1	-1	-1	-1	-1	
849549.000000	-1	-1	-1	-1	-1	
849791.000000	-1	-1	-1	-1	-1	
849864.000000	-1	-1	-1	-1	-1	
849902.000000	-1	-1	-1	-1	-1	
849903.000000	-1	-1	-1	-1	-1	
850080.000000	-1	-1	-1	-1	-1	
850268.000000	-1	-1	-1	-1	-1	
850574.000000	-1	-1	-1	-1	-1	
850604.000000	-1	-1	-1	-1	-1	
850914.000000	-1	-1	-1	-1	-1	
852433.000000	-1	-1	-1	-1	-1	
852512.000000	-1	-1	-1	-1	-1	
852661.000000	-1	-1	-1	-1	-1	
852663.000000	-1	-1	-1	-1	-1	
852673.000000	0.000000	0.000000	0.000000	0.000000	0.002022	
852710.000000	-1	-1	-1	-1	-1	
852714.000000	-1	-1	-1	-1	-1	
852756.000000	-1	-1	-1	-1	-1	
853049.000000	-1	-1	-1	-1	-1	
853175.000000	-1	-1	-1	-1	-1	
853426.000000	-1	-1	-1	-1	-1	
853485.000000	-1	-1	-1	-1	-1	
853565.000000	-1	-1	-1	-1	-1	
854420.000000	-1	-1	-1	-1	-1	
854514.000000	-1	-1	-1	-1	-1	
854515.000000	-1	-1	-1	-1	-1	
854522.000000	-1	-1	-1	-1	-1	
854543.000000	-1	-1	-1	-1	-1	
854573.000000	-1	-1	-1	-1	-1	
854590.000000	-1	-1	-1	-1	-1	
854591.000000	-1	-1	-1	-1	-1	
854597.000000	-1	-1	-1	-1	-1	
854744.000000	-1	-1	-1	-1	-1	
854829.000000	-1	-1	-1	-1	-1	
854864.000000	-1	-1	-1	-1	-1	
855379.000000	0.077703	0.000000	0.000000	0.000000	0.000000	
856185.000000	-1	-1	-1	-1	-1	
856506.000000	-1	-1	-1	-1	-1	
856607.000000	-1	-1	-1	-1	-1	
857066.000000	-1	-1	-1	-1	-1	
857562.000000	-1	-1	-1	-1	-1	
857610.000000	-1	-1	-1	-1	-1	
858114.000000	-1	-1	-1	-1	-1	
858137.000000	-1	-1	-1	-1	-1	
858159.000000	-1	-1	-1	-1	-1	
858222.000000	-1	-1	-1	-1	-1	
858288.000000	-1	-1	-1	-1	-1	
858623.000000	-1	-1	-1	-1	-1	
858679.000000	-1	-1	-1	-1	-1	
858749.000000	-1	-1	-1	-1	-1	
858766.000000	-1	-1	-1	-1	-1	
858822.000000	-1	-1	-1	-1	-1	
858863.000000	-1	-1	-1	-1	-1	
858958.000000	-1	-1	-1	-1	-1	
858968.000000	-1	-1	-1	-1	-1	
859338.000000	-1	-1	-1	-1	-1	
859343.000000	-1	-1	-1	-1	-1	
859391.000000	-1	-1	-1	-1	-1	
859397.000000	-1	-1	-1	-1	-1	
859434.000000	-1	-1	-1	-1	-1	
859486.000000	-1	-1	-1	-1	-1	
859637.000000	-1	-1	-1	-1	-1	
859883.000000	-1	-1	-1	-1	-1	
860093.000000	-1	-1	-1	-1	-1	
860258.000000	-1	-1	-1	-1	-1	
861206.000000	-1	-1	-1	-1	-1	
861369.000000	-1	-1	-1	-1	-1	
861402.000000	-1	-1	-1	-1	-1	
861414.000000	-1	-1	-1	-1	-1	
862349.000000	-1	-1	-1	-1	-1	
862698.000000	-1	-1	-1	-1	-1	
862772.000000	-1	-1	-1	-1	-1	
862789.000000	-1	-1	-1	-1	-1	
862834.000000	-1	-1	-1	-1	-1	
862904.000000	0.000000	0.000000	0.000000	0.002399	0.000000	
862916.000000	-1	-1	-1	-1	-1	
862937.000000	-1	-1	-1	-1	-1	
862955.000000	-1	-1	-1	-1	-1	
862990.000000	-1	-1	-1	-1	-1	
863325.000000	-1	-1	-1	-1	-1	
863530.000000	-1	-1	-1	-1	-1	
863958.000000	-1	-1	-1	-1	-1	
864210.000000	-1	-1	-1	-1	-1	
865095.000000	-1	-1	-1	-1	-1	
865104.000000	-1	-1	-1	-1	-1	
865299.000000	-1	-1	-1	-1	-1	
865310.000000	-1	-1	-1	-1	-1	
865395.000000	-1	-1	-1	-1	-1	
866585.000000	-1	-1	-1	-1	-1	
866623.000000	-1	-1	-1	-1	-1	
866644.000000	-1	-1	-1	-1	-1	
867231.000000	-1	-1	-1	-1	-1	
867325.000000	0.000000	0.000000	0.000000	0.000000	0.002148	
867329.000000	-1	-1	-1	-1	-1	
867630.000000	-1	-1	-1	-1	-1	
867994.000000	-1	-1	-1	-1	-1	
868356.000000	-1	-1	-1	-1	-1	
868373.000000	-1	-1	-1	-1	-1	
869660.000000	-1	-1	-1	-1	-1	
869799.000000	-1	-1	-1	-1	-1	
870023.000000	-1	-1	-1	-1	-1	
870036.000000	-1	-1	-1	-1	-1	
870213.000000	-1	-1	-1	-1	-1	
870354.000000	-1	-1	-1	-1	-1	
870355.000000	-1	-1	-1	-1	-1	
870423.000000	-1	-1	-1	-1	-1	
870791.000000	-1	-1	-1	-1	-1	
870796.000000	-1	-1	-1	-1	-1	
870810.000000	-1	-1	-1	-1	-1	
870912.000000	-1	-1	-1	-1	-1	
871093.000000	-1	-1	-1	-1	-1	
871165.000000	-1	-1	-1	-1	-1	
871357.000000	-1	-1	-1	-1	-1	
871461.000000	-1	-1	-1	-1	-1	
871522.000000	-1	-1	-1	-1	-1	
871544.000000	-1	-1	-1	-1	-1	
872129.000000	-1	-1	-1	-1	-1	
872133.000000	-1	-1	-1	-1	-1	
872147.000000	-1	-1	-1	-1	-1	
873527.000000	-1	-1	-1	-1	-1	
874006.000000	-1	-1	-1	-1	-1	
874492.000000	-1	-1	-1	-1	-1	
874520.000000	-1	-1	-1	-1	-1	
874785.000000	-1	-1	-1	-1	-1	
874800.000000	-1	-1	-1	-1	-1	
875081.000000	-1	-1	-1	-1	-1	
875736.000000	-1	-1	-1	-1	-1	
875757.000000	-1	-1	-1	-1	-1	
875783.000000	-1	-1	-1	-1	-1	
875852.000000	-1	-1	-1	-1	-1	
876374.000000	-1	-1	-1	-1	-1	
876456.000000	-1	-1	-1	-1	-1	
876708.000000	-1	-1	-1	-1	-1	
877120.000000	-1	-1	-1	-1	-1	
877507.000000	-1	-1	-1	-1	-1	
877621.000000	-1	-1	-1	-1	-1	
877877.000000	-1	-1	-1	-1	-1	
877910.000000	-1	-1	-1	-1	-1	
877946.000000	-1	-1	-1	-1	-1	
877996.000000	-1	-1	-1	-1	-1	
878017.000000	-1	-1	-1	-1	-1	
878021.000000	-1	-1	-1	-1	-1	
878035.000000	-1	-1	-1	-1	-1	
878118.000000	-1	-1	-1	-1	-1	
879091.000000	-1	-1	-1	-1	-1	
879093.000000	-1	-1	-1	-1	-1	
879096.000000	-1	-1	-1	-1	-1	
879127.000000	-1	-1	-1	-1	-1	
879212.000000	-1	-1	-1	-1	-1	
879238.000000	-1	-1	-1	-1	-1	
879300.000000	-1	-1	-1	-1	-1	
879301.000000	-1	-1	-1	-1	-1	
879385.000000	-1	-1	-1	-1	-1	
879479.000000	-1	-1	-1	-1	-1	
879527.000000	-1	-1	-1	-1	-1	
879716.000000	-1	-1	-1	-1	-1	
879864.000000	-1	-1	-1	-1	-1	
879865.000000	-1	-1	-1	-1	-1	
879960.000000	-1	-1	-1	-1	-1	
879990.000000	-1	-1	-1	-1	-1	
880110.000000	-1	-1	-1	-1	-1	
880228.000000	-1	-1	-1	-1	-1	
880235.000000	-1	-1	-1	-1	-1	
880240.000000	-1	-1	-1	-1	-1	
880421.000000	-1	-1	-1	-1	-1	
880452.000000	-1	-1	-1	-1	-1	
880482.000000	-1	-1	-1	-1	-1	
880499.000000	-1	-1	-1	-1	-1	
880505.000000	-1	-1	-1	-1	-1	
880556.000000	-1	-1	-1	-1	-1	
880771.000000	-1	-1	-1	-1	-1	
880907.000000	-1	-1	-1	-1	-1	
880933.000000	-1	-1	-1	-1	-1	
880946.000000	-1	-1	-1	-1	-1	
881001.000000	-1	-1	-1	-1	-1	
881032.000000	-1	-1	-1	-1	-1	
881625.000000	-1	-1	-1	-1	-1	
881873.000000	-1	-1	-1	-1	-1	
882470.000000	-1	-1	-1	-1	-1	
882502.000000	-1	-1	-1	-1	-1	
882534.000000	-1	-1	-1	-1	-1	
882622.000000	-1	-1	-1	-1	-1	
882706.000000	-1	-1	-1	-1	-1	
882709.000000	-1	-1	-1	-1	-1	
882750.000000	-1	-1	-1	-1	-1	
882762.000000	-1	-1	-1	-1	-1	
882805.000000	-1	-1	-1	-1	-1	
882812.000000	-1	-1	-1	-1	-1	
884498.000000	-1	-1	-1	-1	-1	
884509.000000	-1	-1	-1	-1	-1	
884510.000000	-1	-1	-1	-1	-1	
884646.000000	-1	-1	-1	-1	-1	
884727.000000	-1	-1	-1	-1	-1	
884751.000000	-1	-1	-1	-1	-1	
884822.000000	-1	-1	-1	-1	-1	
884845.000000	-1	-1	-1	-1	-1	
884903.000000	-1	-1	-1	-1	-1	
885640.000000	-1	-1	-1	-1	-1	
885690.000000	-1	-1	-1	-1	-1	
885809.000000	-1	-1	-1	-1	-1	
885851.000000	-1	-1	-1	-1	-1	
885900.000000	-1	-1	-1	-1	-1	
885949.000000	-1	-1	-1	-1	-1	
886095.000000	-1	-1	-1	-1	-1	
886106.000000	-1	-1	-1	-1	-1	
886121.000000	-1	-1	-1	-1	-1	
886124.000000	-1	-1	-1	-1	-1	
886137.000000	-1	-1	-1	-1	-1	
886235.000000	-1	-1	-1	-1	-1	
886278.000000	-1	-1	-1	-1	-1	
886331.000000	-1	-1	-1	-1	-1	
886389.000000	-1	-1	-1	-1	-1	
886390.000000	-1	-1	-1	-1	-1	
886456.000000	-1	-1	-1	-1	-1	
886523.000000	-1	-1	-1	-1	-1	
886526.000000	-1	-1	-1	-1	-1	
886677.000000	-1	-1	-1	-1	-1	
886687.000000	-1	-1	-1	-1	-1	
886871.000000	-1	-1	-1	-1	-1	
886948.000000	-1	-1	-1	-1	-1	
887019.000000	-1	-1	-1	-1	-1	
887095.000000	-1	-1	-1	-1	-1	
887196.000000	-1	-1	-1	-1	-1	
887282.000000	-1	-1	-1	-1	-1	
887302.000000	-1	-1	-1	-1	-1	
887304.000000	-1	-1	-1	-1	-1	
887307.000000	-1	-1	-1	-1	-1	
887436.000000	-1	-1	-1	-1	-1	
887438.000000	-1	-1	-1	-1	-1	
887471.000000	-1	-1	-1	-1	-1	
887476.000000	-1	-1	-1	-1	-1	
887488.000000	-1	-1	-1	-1	-1	
887494.000000	-1	-1	-1	-1	-1	
887560.000000	-1	-1	-1	-1	-1	
887770.000000	-1	-1	-1	-1	-1	
887896.000000	-1	-1	-1	-1	-1	
888034.000000	-1	-1	-1	-1	-1	
888136.000000	-1	-1	-1	-1	-1	
888201.000000	-1	-1	-1	-1	-1	
888228.000000	-1	-1	-1	-1	-1	
888242.000000	-1	-1	-1	-1	-1	
888322.000000	-1	-1	-1	-1	-1	
888354.000000	-1	-1	-1	-1	-1	
888575.000000	-1	-1	-1	-1	-1	
888680.000000	-1	-1	-1	-1	-1	
888691.000000	-1	-1	-1	-1	-1	
888698.000000	-1	-1	-1	-1	-1	
888702.000000	-1	-1	-1	-1	-1	
888703.000000	-1	-1	-1	-1	-1	
888873.000000	-1	-1	-1	-1	-1	
888912.000000	-1	-1	-1	-1	-1	
888952.000000	-1	-1	-1	-1	-1	
888994.000000	-1	-1	-1	-1	-1	
889131.000000	-1	-1	-1	-1	-1	
889172.000000	-1	-1	-1	-1	-1	
889231.000000	-1	-1	-1	-1	-1	
889246.000000	-1	-1	-1	-1	-1	
889283.000000	-1	-1	-1	-1	-1	
889294.000000	-1	-1	-1	-1	-1	
889295.000000	-1	-1	-1	-1	-1	
889303.000000	-1	-1	-1	-1	-1	
889485.000000	-1	-1	-1	-1	-1	
