Position	iES_BRG	iES_BRM	iES_CHCU	iES_CHCA	iES_CHFR	iES_TXL	log(iES_BRG)	log(iES_BRM)	log(iES_CHCU)	log(iES_CHCA)	log(iES_CHFR)	log(iES_TXL)	log_Rsb(BRG/BRM)	log_Rsb(BRG/CHCU)	log_Rsb(BRG/CHCA)	log_Rsb(BRG/CHFR)	log_Rsb(BRG/TXL)	log_Rsb(BRM/CHCU)	log_Rsb(BRM/CHCA)	log_Rsb(BRM/CHFR)	log_Rsb(BRM/TXL)	log_Rsb(CHCU/CHCA)	log_Rsb(CHCU/CHFR)	log_Rsb(CHCU/TXL)	log_Rsb(CHCA/CHFR)	log_Rsb(CHCA/TXL)	log_Rsb(CHFR/TXL)	log_RsbN(BRG/BRM)	log_RsbN(BRG/CHCU)	log_RsbN(BRG/CHCA)	log_RsbN(BRG/CHFR)	log_RsbN(BRG/TXL)	log_RsbN(BRM/CHCU)	log_RsbN(BRM/CHCA)	log_RsbN(BRM/CHFR)	log_RsbN(BRM/TXL)	log_RsbN(CHCU/CHCA)	log_RsbN(CHCU/CHFR)	log_RsbN(CHCU/TXL)	log_RsbN(CHCA/CHFR)	log_RsbN(CHCA/TXL)	log_RsbN(CHFR/TXL)	
1892711.000000	3914.833333	2050.375000	3261.722222	3400.250000	5776.681818	2641.000000	8.272528	7.625778	8.090011	8.131604	8.661585	7.878913	0.646750	0.182517	0.140924	-0.389057	0.393615	-0.464233	-0.505826	-1.035807	-0.253135	-0.041594	-0.571574	0.211098	-0.529980	0.252691	0.782672	0.795405	0.600580	0.510589	1.015982	0.496959	-0.230509	-0.270768	0.576731	-0.150526	-0.002321	0.488046	0.079844	0.557282	-0.054407	-0.111211	
1892720.000000	3914.833333	1863.833333	4151.357143	4246.312500	6007.045455	2641.000000	8.272528	7.530391	8.331191	8.353806	8.700688	7.878913	0.742137	-0.058663	-0.081278	-0.428160	0.393615	-0.800800	-0.823416	-1.170298	-0.348522	-0.022616	-0.369498	0.452278	-0.346882	0.474893	0.821775	0.865823	0.419299	0.372128	0.989758	0.496959	-0.620045	-0.561331	0.452785	-0.204610	0.017103	0.677497	0.237307	0.707130	0.110820	-0.092782	
1896105.000000	4258.333333	2473.428571	3920.714286	4834.562500	16637.600000	15948.000000	8.356633	7.813361	8.274029	8.483546	9.719420	9.677089	0.543273	0.082604	-0.126913	-1.362787	-1.320456	-0.460669	-0.670185	-1.906060	-1.863728	-0.209517	-1.445391	-1.403060	-1.235875	-1.193543	0.042332	0.719015	0.525481	0.343692	0.362962	-0.378960	-0.226384	-0.421140	-0.225289	-1.063726	-0.174187	-0.331176	-0.974013	-0.020424	-1.129814	-0.460114	
1907123.000000	8513.375000	1955.333333	5152.357143	5024.590909	15315.000000	15948.000000	9.049394	7.578316	8.547210	8.522099	9.636588	9.677089	1.471078	0.502184	0.527294	-0.587194	-0.627695	-0.968894	-0.943783	-2.058272	-2.098773	0.025110	-1.089378	-1.129879	-1.114489	-1.154989	-0.040501	1.403951	0.840854	0.751348	0.883104	-0.024948	-0.814593	-0.671455	-0.365567	-1.196995	0.065949	0.002594	-0.795658	0.078918	-1.101146	-0.499151	
1920505.000000	2137.125000	9469.714286	4983.150000	6522.500000	13573.550000	1774.000000	7.667217	9.155854	8.513818	8.783013	9.515878	7.480992	-1.488637	-0.846601	-1.115796	-1.848662	0.186225	0.642037	0.372841	-0.360024	1.674862	-0.269196	-1.002061	1.032825	-0.732865	1.302021	2.034886	-0.781007	-0.172947	-0.272511	0.037117	0.390979	1.049864	0.533126	1.199528	0.942640	-0.235267	0.084456	0.616337	0.391240	0.725865	0.478927	
1921489.000000	2045.250000	8122.812500	5245.200000	12502.200000	8737.750000	1774.000000	7.623275	9.002432	8.565069	9.433660	9.075408	7.480992	-1.379156	-0.941793	-1.810385	-1.452133	0.142283	0.437363	-0.431228	-0.072976	1.521440	-0.868591	-0.510339	1.084076	0.358252	1.952668	1.594416	-0.700185	-0.244498	-0.705330	0.303044	0.368524	0.812979	-0.202518	1.464069	0.855650	-0.848737	0.545455	0.649798	1.284214	1.209680	0.271344	
1935972.000000	3433.000000	10413.000000	6613.722222	9381.900000	7771.625000	NA	8.141190	9.250810	8.796902	9.146538	8.958235	NA	-1.109621	-0.655712	-1.005348	-0.817045	NA	0.453908	0.104273	0.292576	NA	-0.349636	-0.161333	NA	0.188303	NA	NA	-0.501205	-0.029468	-0.203687	0.728958	NA	0.832128	0.287413	1.800960	NA	-0.317596	0.872656	NA	1.145128	NA	NA	
1947610.000000	2388.500000	18116.100000	8515.590909	11962.850000	8796.653846	3649.000000	7.778421	9.804556	9.049654	9.389561	9.082127	8.202208	-2.026135	-1.271233	-1.611140	-1.303706	-0.423788	0.754902	0.414995	0.722430	1.602348	-0.339907	-0.032473	0.847446	0.307435	1.187353	0.879918	-1.177806	-0.492118	-0.581175	0.402585	0.079252	1.180492	0.571693	2.197110	0.901525	-0.307639	0.993465	0.495305	1.242625	0.640599	-0.065381	
1952618.000000	5376.500000	13629.142857	6410.750000	9282.400000	12676.600000	5840.000000	8.589793	9.519966	8.765732	9.135875	9.447513	8.672486	-0.930173	-0.175939	-0.546083	-0.857720	-0.082693	0.754234	0.384090	0.072453	0.847480	-0.370144	-0.681782	0.093245	-0.311638	0.463389	0.775027	-0.368730	0.331150	0.082494	0.701679	0.253557	1.179719	0.543418	1.598096	0.473518	-0.338586	0.384724	0.002901	0.735974	0.102266	-0.114813	
1955679.000000	5811.500000	14820.000000	9283.000000	6673.863636	6567.727273	5840.000000	8.667594	9.603733	9.135940	8.805954	8.789923	8.672486	-0.936139	-0.468346	-0.138360	-0.122329	-0.004892	0.467793	0.797779	0.813810	0.931247	0.329986	0.346017	0.463454	0.016031	0.133468	0.117437	-0.373135	0.111364	0.336558	1.194860	0.293315	0.848198	0.921903	2.281326	0.521013	0.377983	1.348306	0.244604	1.004140	-0.143060	-0.424719	
1959551.000000	2554.875000	17171.555556	23673.666667	21504.000000	26196.000000	NA	7.845759	9.751010	10.072119	9.975994	10.173362	NA	-1.905251	-2.226360	-2.130236	-2.327603	NA	-0.321109	-0.224985	-0.422352	NA	0.096124	-0.101243	NA	-0.197368	NA	NA	-1.088565	-1.210030	-0.904639	-0.284079	NA	-0.064860	-0.013825	1.142086	NA	0.138631	0.928991	NA	0.829493	NA	NA	
1990398.000000	6398.500000	24737.062500	12972.350000	8601.125000	27854.800000	8993.000000	8.763819	10.116058	9.470575	9.059648	10.234761	9.104202	-1.352239	-0.706757	-0.295829	-1.470942	-0.340383	0.645482	1.056410	-0.118703	1.011856	0.410927	-0.764185	0.366374	-1.175112	-0.044553	1.130559	-0.680314	-0.067835	0.238435	0.290430	0.121873	1.053852	1.158524	1.421928	0.566718	0.460825	0.307469	0.181221	0.029304	-0.275436	0.052740	
2005583.000000	1052.125000	23192.571429	6098.227273	1350.833333	18153.454545	761.000000	6.958567	10.051587	8.715753	7.208477	9.806616	6.634633	-3.093020	-1.757186	-0.249910	-2.848049	0.323934	1.335834	2.843110	0.244971	3.416954	1.507276	-1.090863	2.081120	-2.598139	0.573844	3.171983	-1.965415	-0.857380	0.267049	-0.633110	0.461350	1.852850	2.793180	1.757088	1.930399	1.582918	0.001202	1.300751	-1.135306	0.184399	1.014812	
2017967.000000	4138.500000	21566.357143	6719.071429	2267.250000	28793.777778	7105.000000	8.328089	9.978890	8.812705	7.726323	10.267915	8.868554	-1.650801	-0.484617	0.601766	-1.939826	-0.540465	1.166185	2.252567	-0.289025	1.110336	1.086382	-1.455209	-0.055849	-2.541592	-1.142231	1.399361	-0.900722	0.099135	0.797753	-0.024021	0.019628	1.656502	2.252891	1.264960	0.622556	1.152141	-0.340380	-0.094441	-1.089028	-1.091659	0.179419	
2040594.000000	2727.000000	26678.785714	9343.222222	3186.833333	19925.363636	3441.000000	7.910957	10.191624	9.142406	8.066783	9.899749	8.143517	-2.280667	-1.231449	-0.155826	-1.988791	-0.232560	1.049218	2.124841	0.291875	2.048107	1.075623	-0.757342	0.998889	-1.832966	-0.076734	1.756231	-1.365709	-0.462215	0.325675	-0.056859	0.176973	1.521127	2.136034	1.800314	1.154268	1.141129	0.313884	0.594180	-0.509086	-0.299365	0.347604	
2058193.000000	560.000000	20120.187500	2553.727273	707.416667	14219.863636	579.000000	6.327937	9.909479	7.845309	6.561620	9.562395	6.361302	-3.581542	-1.517372	-0.233683	-3.234458	-0.033366	2.064170	3.347859	0.347084	3.548176	1.283689	-1.717086	1.484007	-3.000775	0.200317	3.201093	-2.326058	-0.677127	0.277160	-0.892250	0.278764	2.695811	3.254975	1.851194	2.004801	1.354081	-0.585895	0.910906	-1.464825	-0.093352	1.028531	
2059951.000000	2576.125000	23359.357143	5609.055556	3355.125000	18618.600000	9102.000000	7.854042	10.058753	8.632138	8.118244	9.831916	9.116249	-2.204711	-0.778096	-0.264203	-1.977875	-1.262208	1.426615	1.940509	0.226837	0.942503	0.513893	-1.199779	-0.484112	-1.713672	-0.998005	0.715667	-1.309636	-0.121456	0.258142	-0.049538	-0.349194	1.957919	1.967388	1.740375	0.527396	0.566209	-0.100909	-0.374047	-0.411455	-0.984414	-0.142788	
2065344.000000	2951.125000	24758.071429	8475.277778	4913.583333	20793.050000	9102.000000	7.989942	10.116907	9.044909	8.499759	9.942374	9.116249	-2.126965	-1.054967	-0.509817	-1.952432	-1.126308	1.071998	1.617148	0.174533	1.000657	0.545150	-0.897465	-0.071341	-1.442615	-0.616491	0.826125	-1.252242	-0.329564	0.105093	-0.032476	-0.279747	1.547492	1.671545	1.692172	0.560369	0.598200	0.182516	-0.104555	-0.189622	-0.700723	-0.090732	
2076416.000000	3285.500000	26031.250000	6841.555556	18708.062500	16735.800000	6337.000000	8.097274	10.167053	8.830770	9.836710	9.725305	8.754161	-2.069779	-0.733496	-1.739436	-1.628031	-0.656887	1.336283	0.330343	0.441748	1.412892	-1.005939	-0.894535	0.076610	0.111404	1.082549	0.971145	-1.210025	-0.087933	-0.661120	0.185080	-0.039865	1.853370	0.494245	1.938436	0.794104	-0.989311	0.185263	-0.007961	1.082193	0.562667	-0.022388	
2077538.000000	3739.166667	22413.071429	7449.062500	3890.909091	13391.727273	6337.000000	8.226618	10.017400	8.915843	8.266398	9.502392	8.754161	-1.790782	-0.689225	-0.039780	-1.275774	-0.527543	1.101556	1.751002	0.515007	1.263239	0.649445	-0.586549	0.161683	-1.235994	-0.487763	0.748232	-1.004060	-0.054658	0.397987	0.421316	0.026232	1.581702	1.794008	2.005951	0.709251	0.704944	0.474007	0.047582	-0.020522	-0.605002	-0.127441	
